ID,Name,Set Name,Set Code,Rarity,Card Type,Affiliation,File Name,Has AI,Has Foil,Has Tribble,Tags
DS9-232,❖ Rax'Na,Deep Space Nine,DS9,Common,Personnel,Non-Aligned,images/DS9/DS9-232.jpeg,,,,
DS9-233,Retaya,Deep Space Nine,DS9,Rare,Personnel,Non-Aligned,images/DS9/DS9-233.jpeg,,,,
DS9-234,❖ Rionoj,Deep Space Nine,DS9,Common,Personnel,Non-Aligned,images/DS9/DS9-234.jpeg,,,,
DS9-235,Sakonna,Deep Space Nine,DS9,Rare,Personnel,Non-Aligned,images/DS9/DS9-235.jpeg,,,,
DS9-236,Sharat,Deep Space Nine,DS9,Uncommon,Personnel,Non-Aligned,images/DS9/DS9-236.jpeg,,,,
DS9-237,❖ Ty Kajada,Deep Space Nine,DS9,Common,Personnel,Non-Aligned,images/DS9/DS9-237.jpeg,,,,
DS9-238,Zef'No,Deep Space Nine,DS9,Rare,Personnel,Non-Aligned,images/DS9/DS9-238.jpeg,,,,
DS9-239,Karina,Deep Space Nine,DS9,Rare,Personnel,Romulan,images/DS9/DS9-239.jpeg,,,,
DS9-240,Ruwon,Deep Space Nine,DS9,Rare,Personnel,Romulan,images/DS9/DS9-240.jpeg,,,,
DS9-241,Selveth,Deep Space Nine,DS9,Rare,Personnel,Romulan,images/DS9/DS9-241.jpeg,,,,
DS9-242,Sorus,Deep Space Nine,DS9,Rare,Personnel,Romulan,images/DS9/DS9-242.jpeg,,,,
DS9-243,Vakis,Deep Space Nine,DS9,Rare,Personnel,Romulan,images/DS9/DS9-243.jpeg,,,,
DS9-244,Fightin' Words,Deep Space Nine,DS9,Uncommon,Q Dilemma,,images/DS9/DS9-244.jpeg,,,,
DS9-245,I Tried to Warn You,Deep Space Nine,DS9,Uncommon,Q Dilemma,,images/DS9/DS9-245.jpeg,,,,
DS9-246,Rhetorical Question,Deep Space Nine,DS9,Uncommon,Q Dilemma,,images/DS9/DS9-246.jpeg,,,,
DS9-247,Risky Business,Deep Space Nine,DS9,Uncommon,Q Dilemma,,images/DS9/DS9-247.jpeg,,,,
DS9-248,❖ Assault Vessel,Deep Space Nine,DS9,Common,Ship,Bajoran,images/DS9/DS9-248.jpeg,,,,
DS9-249,❖ Bajoran Freighter,Deep Space Nine,DS9,Common,Ship,Bajoran,images/DS9/DS9-249.jpeg,,,,
DS9-250,❖ Bajoran Interceptor,Deep Space Nine,DS9,Uncommon,Ship,Bajoran,images/DS9/DS9-250.jpeg,,,,
DS9-251,❖ Bajoran Scout Vessel,Deep Space Nine,DS9,Uncommon,Ship,Bajoran,images/DS9/DS9-251.jpeg,,,,
DS9-252,Aldara,Deep Space Nine,DS9,Rare,Ship,Cardassian,images/DS9/DS9-252.jpeg,,,,
DS9-253,❖ Cardassian Shuttle,Deep Space Nine,DS9,Common,Ship,Cardassian,images/DS9/DS9-253.jpeg,,,,
DS9-254,❖ Galor,Deep Space Nine,DS9,Common,Ship,Cardassian,images/DS9/DS9-254.jpeg,,,,
DS9-255,Groumall,Deep Space Nine,DS9,Rare,Ship,Cardassian,images/DS9/DS9-255.jpeg,,,,
DS9-256,❖ Military Freighter,Deep Space Nine,DS9,Uncommon,Ship,Cardassian,images/DS9/DS9-256.jpeg,,,,
DS9-257,Prakesh,Deep Space Nine,DS9,Rare,Ship,Cardassian,images/DS9/DS9-257.jpeg,,,,
DS9-258,❖ U.S.S. Danube,Deep Space Nine,DS9,Common,Ship,Federation,images/DS9/DS9-258.jpeg,,,,
DS9-259,U.S.S. Defiant,Deep Space Nine,DS9,Promo,Ship,Federation,images/DS9/DS9-259.jpeg,,,,
DS9-260,U.S.S. Yangtzee Kiang,Deep Space Nine,DS9,Rare,Ship,Federation,images/DS9/DS9-260.jpeg,,,,
DS9-261,I.K.C. Toh'Kaht,Deep Space Nine,DS9,Rare,Ship,Klingon,images/DS9/DS9-261.jpeg,,,,
DS9-262,❖ Flaxian Scout Vessel,Deep Space Nine,DS9,Common,Ship,Non-Aligned,images/DS9/DS9-262.jpeg,,,,
DS9-263,❖ Miradorn Raider,Deep Space Nine,DS9,Uncommon,Ship,Non-Aligned,images/DS9/DS9-263.jpeg,,,,
DS9-264,❖ Rigelian Freighter,Deep Space Nine,DS9,Common,Ship,Non-Aligned,images/DS9/DS9-264.jpeg,,,,
DS9-265,❖ Xepolite Freighter,Deep Space Nine,DS9,Common,Ship,Non-Aligned,images/DS9/DS9-265.jpeg,,,,
DS9-266,Cha'Joh,Deep Space Nine,DS9,Rare,Ship,Romulan/Klingon,images/DS9/DS9-266.jpeg,,,,
DS9-267,Commander's Office,Deep Space Nine,DS9,Uncommon,Site,,images/DS9/DS9-267.jpeg,,,,
DS9-268,Docking Pads,Deep Space Nine,DS9,Uncommon,Site,,images/DS9/DS9-268.jpeg,,,,
DS9-269,Docking Ports,Deep Space Nine,DS9,Common,Site,,images/DS9/DS9-269.jpeg,,,,
DS9-270,Docking Pylons,Deep Space Nine,DS9,Uncommon,Site,,images/DS9/DS9-270.jpeg,,,,
DS9-271,Garak's Tailor Shop,Deep Space Nine,DS9,Rare,Site,,images/DS9/DS9-271.jpeg,,,,
DS9-272,❖ Guest Quarters,Deep Space Nine,DS9,Uncommon,Site,,images/DS9/DS9-272.jpeg,,,,
DS9-273,Infirmary,Deep Space Nine,DS9,Uncommon,Site,,images/DS9/DS9-273.jpeg,,,,
DS9-274,Ops,Deep Space Nine,DS9,Common,Site,,images/DS9/DS9-274.jpeg,,,,
DS9-275,Ore Processing Unit,Deep Space Nine,DS9,Uncommon,Site,,images/DS9/DS9-275.jpeg,,,,
DS9-276,Promenade Shops,Deep Space Nine,DS9,Uncommon,Site,,images/DS9/DS9-276.jpeg,,,,
DS9-277,Science Lab,Deep Space Nine,DS9,Uncommon,Site,,images/DS9/DS9-277.jpeg,,,,
DS9-278,Security Office,Deep Space Nine,DS9,Uncommon,Site,,images/DS9/DS9-278.jpeg,,,,
EFC-001,We Are the Borg,Enhanced First Contact,EFC,Promo,Event,,images/EFC/EFC-001.jpeg,,,,
EFC-002,Add Distinctiveness,Enhanced First Contact,EFC,Promo,Incident,,images/EFC/EFC-002.jpeg,,,,
EFC-003,Nightmare,Enhanced First Contact,EFC,Promo,Incident,,images/EFC/EFC-003.jpeg,,,,
EFC-004,Population 9 Billion - All Borg,Enhanced First Contact,EFC,Promo,Incident,,images/EFC/EFC-004.jpeg,,,,
EFC-005,Service the Collective,Enhanced First Contact,EFC,Promo,Incident,,images/EFC/EFC-005.jpeg,,,,
EFC-006,Sphere Encounter,Enhanced First Contact,EFC,Promo,Incident,,images/EFC/EFC-006.jpeg,,,,
EFC-007,Bareil of Borg,Enhanced First Contact,EFC,Promo,Personnel,Borg,images/EFC/EFC-007.jpeg,,,,
EFC-008,Dukat of Borg,Enhanced First Contact,EFC,Promo,Personnel,Borg,images/EFC/EFC-008.jpeg,,,,
EFC-009,❖ Eleven of Seventeen,Enhanced First Contact,EFC,Promo,Personnel,Borg,images/EFC/EFC-009.jpeg,,,,
EFC-010,Gowron of Borg,Enhanced First Contact,EFC,Promo,Personnel,Borg,images/EFC/EFC-010.jpeg,,,,
EFC-011,❖ Six of Nineteen,Enhanced First Contact,EFC,Promo,Personnel,Borg,images/EFC/EFC-011.jpeg,,,,
EFC-012,Tomalak of Borg,Enhanced First Contact,EFC,Promo,Personnel,Borg,images/EFC/EFC-012.jpeg,,,,
ENT-001,Starfleet Phaser Pistol,Enterprise,ENT,Promo,Equipment,,images/ENT/ENT-001.jpeg,,,,
ENT-002,Revisionist History,Enterprise,ENT,Promo,Event,,images/ENT/ENT-002.jpeg,,,,
ENT-003,Temporal Shifting,Enterprise,ENT,Promo,Event,,images/ENT/ENT-003.jpeg,,,,
ENT-004,Seat of Starfleet,Enterprise,ENT,Promo,Facility,Starfleet,images/ENT/ENT-004.jpeg,,,,
ENT-005,Charles Tucker III,Enterprise,ENT,Promo,Personnel,Starfleet,images/ENT/ENT-005.jpeg,,,,
ENT-006,Elizabeth Cutler,Enterprise,ENT,Promo,Personnel,Starfleet,images/ENT/ENT-006.jpeg,,,,
ENT-007,Emory Erickson,Enterprise,ENT,Promo,Personnel,Starfleet,images/ENT/ENT-007.jpeg,,,,
ENT-008,Ethan Novakovich,Enterprise,ENT,Promo,Personnel,Starfleet,images/ENT/ENT-008.jpeg,,,,
ENT-009,Hoshi Sato,Enterprise,ENT,Promo,Personnel,Starfleet,images/ENT/ENT-009.jpeg,,,,
ENT-010,Jeremy Lucas,Enterprise,ENT,Promo,Personnel,Starfleet,images/ENT/ENT-010.jpeg,,,,
ENT-011,Jonathan Archer,Enterprise,ENT,Promo,Personnel,Starfleet,images/ENT/ENT-011.jpeg,,,,
ENT-012,Malcolm Reed,Enterprise,ENT,Promo,Personnel,Starfleet,images/ENT/ENT-012.jpeg,,,,
ENT-013,Maxwell Forrest,Enterprise,ENT,Promo,Personnel,Starfleet,images/ENT/ENT-013.jpeg,,,,
ENT-014,Phlox,Enterprise,ENT,Promo,Personnel,Starfleet,images/ENT/ENT-014.jpeg,,,,
ENT-015,T'Pol,Enterprise,ENT,Promo,Personnel,Starfleet,images/ENT/ENT-015.jpeg,,,,
ENT-016,Travis Mayweather,Enterprise,ENT,Promo,Personnel,Starfleet,images/ENT/ENT-016.jpeg,,,,
ENT-017,Enterprise,Enterprise,ENT,Promo,Ship,Starfleet,images/ENT/ENT-017.jpeg,,,,
ENT-018,T'Pol/Soong Maneuver,Enterprise,ENT,Promo,Tactic,,images/ENT/ENT-018.jpeg,,,,
EPR-001,Beverly and Will,Enhanced Premiere,EPR,Promo,Personnel,Non-Aligned,images/EPR/EPR-001.jpeg,,,,
EPR-002,Data and Geordi,Enhanced Premiere,EPR,Promo,Personnel,Federation,images/EPR/EPR-002.jpeg,,,,
EPR-003,Data and Picard,Enhanced Premiere,EPR,Promo,Personnel,Romulan/Federation,images/EPR/EPR-003.jpeg,,,,
EPR-004,Jean-Luc and Beverly,Enhanced Premiere,EPR,Promo,Personnel,Federation,images/EPR/EPR-004.jpeg,,,,
EPR-005,Sons of Mogh,Enhanced Premiere,EPR,Promo,Personnel,Klingon,images/EPR/EPR-005.jpeg,,,,
EPR-006,The Trois,Enhanced Premiere,EPR,Promo,Personnel,Ferengi/Federation,images/EPR/EPR-006.jpeg,,,,
EPR-007,Alien Parasites & REM Fatigue,Enhanced Premiere,EPR,Promo,Dilemma,,images/EPR/EPR-007.jpeg,,,,
EPR-008,Anaphasic Organism & Nagilum,Enhanced Premiere,EPR,Promo,Dilemma,,images/EPR/EPR-008.jpeg,,,,
EPR-009,Ancient Computer & Microvirus,Enhanced Premiere,EPR,Promo,Dilemma,,images/EPR/EPR-009.jpeg,,,,
EPR-010,Computer Weapon & Hyper-Aging,Enhanced Premiere,EPR,Promo,Dilemma,,images/EPR/EPR-010.jpeg,,,,
EPR-011,Female's Love Interest & Garbage Scow,Enhanced Premiere,EPR,Promo,Dilemma,,images/EPR/EPR-011.jpeg,,,,
EPR-012,Male's Love Interest & Plague Ship,Enhanced Premiere,EPR,Promo,Dilemma,,images/EPR/EPR-012.jpeg,,,,
EPR-013,Covert Installation II,Enhanced Premiere,EPR,Promo,Mission,,images/EPR/EPR-013.jpeg,,,,
EPR-014,Excavation II,Enhanced Premiere,EPR,Promo,Mission,,images/EPR/EPR-014.jpeg,,,,
EPR-015,Explore Black Cluster II,Enhanced Premiere,EPR,Promo,Mission,Klingon,images/EPR/EPR-015.jpeg,,,,
EPR-016,Explore Typhon Expanse II,Enhanced Premiere,EPR,Promo,Mission,Romulan,images/EPR/EPR-016.jpeg,,,,
EPR-017,Investigate Anomaly II,Enhanced Premiere,EPR,Promo,Mission,Federation,images/EPR/EPR-017.jpeg,,,,
EPR-018,Investigate Sighting II,Enhanced Premiere,EPR,Promo,Mission,Romulan,images/EPR/EPR-018.jpeg,,,,
EPR-019,Relief Mission II,Enhanced Premiere,EPR,Promo,Mission,,images/EPR/EPR-019.jpeg,,,,
EPR-020,Secret Salvage II,Enhanced Premiere,EPR,Promo,Mission,Klingon,images/EPR/EPR-020.jpeg,,,,
EPR-021,Test Mission II,Enhanced Premiere,EPR,Promo,Mission,Federation,images/EPR/EPR-021.jpeg,,,,
FAJ-001,1962 Roger Maris Baseball Card,Fajo Collection,FAJ,Promo,Artifact,,images/FAJ/FAJ-001.jpeg,,,,
FAJ-002,Persistence of Memory,Fajo Collection,FAJ,Promo,Artifact,,images/FAJ/FAJ-002.jpeg,,,,
FAJ-003,DNA Metamorphosis,Fajo Collection,FAJ,Promo,Dilemma,,images/FAJ/FAJ-003.jpeg,,,,
FAJ-004,Black Hole,Fajo Collection,FAJ,Promo,Doorway,,images/FAJ/FAJ-004.jpeg,,,,
FAJ-005,Qapla'!,Fajo Collection,FAJ,Promo,Interrupt,,images/FAJ/FAJ-005.jpeg,,,,
FAJ-006,Dixon Hill's Business Card,Fajo Collection,FAJ,Promo,Interrupt/Event,,images/FAJ/FAJ-006.jpeg,,,,
FAJ-007,Locutus of Borg,Fajo Collection,FAJ,Promo,Personnel,Borg,images/FAJ/FAJ-007.jpeg,,,,
FAJ-008,Guinan,Fajo Collection,FAJ,Promo,Personnel,Federation,images/FAJ/FAJ-008.jpeg,,,,
FAJ-009,Miles O'Brien,Fajo Collection,FAJ,Promo,Personnel,Federation,images/FAJ/FAJ-009.jpeg,,,,
FAJ-010,Spot,Fajo Collection,FAJ,Promo,Personnel,Neutral,images/FAJ/FAJ-010.jpeg,,,,
FAJ-011,Dr. Soong,Fajo Collection,FAJ,Promo,Personnel,Non-Aligned,images/FAJ/FAJ-011.jpeg,,,,
FAJ-012,Kivas Fajo,Fajo Collection,FAJ,Promo,Personnel,Non-Aligned,images/FAJ/FAJ-012.jpeg,,,,
FAJ-013,Lore,Fajo Collection,FAJ,Promo,Personnel,Non-Aligned,images/FAJ/FAJ-013.jpeg,,,,
FAJ-014,Tallera,Fajo Collection,FAJ,Promo,Personnel,Romulan/Federation/Non-Aligned,images/FAJ/FAJ-014.jpeg,,,,
FAJ-015,Sisters of Duras,Fajo Collection,FAJ,Promo,Personnel,Romulan/Klingon,images/FAJ/FAJ-015.jpeg,,,,
FAJ-016,Picard's Artificial Heart,Fajo Collection,FAJ,Promo,Q Artifact,,images/FAJ/FAJ-016.jpeg,,,,
FAJ-017,U.S.S. Pasteur,Fajo Collection,FAJ,Promo,Ship,Federation,images/FAJ/FAJ-017.jpeg,,,,
FAJ-018,I.K.S. Chang,Fajo Collection,FAJ,Promo,Ship,Klingon,images/FAJ/FAJ-018.jpeg,,,,
FAN-001,Orb of Prophecy and Change,First Anthology,FAN,Promo,Artifact,,images/FAN/FAN-001.jpeg,,,,
FAN-002,Garak,First Anthology,FAN,Promo,Personnel,Cardassian/Non-Aligned,images/FAN/FAN-002.jpeg,,,,
FAN-003,Ensign Tuvok,First Anthology,FAN,Promo,Personnel,Federation,images/FAN/FAN-003.jpeg,,,,
FAN-004,Quark Son of Keldar,First Anthology,FAN,Promo,Personnel,Klingon/Ferengi,images/FAN/FAN-004.jpeg,,,,
FAN-005,Thomas Paris,First Anthology,FAN,Promo,Personnel,Non-Aligned,images/FAN/FAN-005.jpeg,,,,
FAN-006,Dr. Telek R'Mor,First Anthology,FAN,Promo,Personnel,Romulan,images/FAN/FAN-006.jpeg,,,,
FCO-001,Antique Machine Gun,First Contact,FCO,Rare,Artifact,,images/FCO/FCO-001.jpeg,,,,
FCO-002,Magic Carpet Ride OCD,First Contact,FCO,Rare,Artifact,,images/FCO/FCO-002.jpeg,,,,
FCO-003,Zefram Cochrane's Telescope,First Contact,FCO,Rare,Artifact,,images/FCO/FCO-003.jpeg,,,,
FCO-004,Balancing Act,First Contact,FCO,Uncommon,Dilemma,,images/FCO/FCO-004.jpeg,,,,
FCO-005,Blended,First Contact,FCO,Uncommon,Dilemma,,images/FCO/FCO-005.jpeg,,,,
FCO-006,Borg Servo,First Contact,FCO,Uncommon,Dilemma,,images/FCO/FCO-006.jpeg,,,,
FCO-007,Dead End,First Contact,FCO,Uncommon,Dilemma,,images/FCO/FCO-007.jpeg,,,,
FCO-008,Don't Call Me Ahab,First Contact,FCO,Uncommon,Dilemma,,images/FCO/FCO-008.jpeg,,,,
FCO-009,Lack of Preparation,First Contact,FCO,Common,Dilemma,,images/FCO/FCO-009.jpeg,,,,
FCO-010,Maglock,First Contact,FCO,Common,Dilemma,,images/FCO/FCO-010.jpeg,,,,
FCO-011,My First Raygun,First Contact,FCO,Rare,Dilemma,,images/FCO/FCO-011.jpeg,,,,
FCO-012,Ooby Dooby,First Contact,FCO,Rare,Dilemma,,images/FCO/FCO-012.jpeg,,,,
FCO-013,Primitive Culture,First Contact,FCO,Rare,Dilemma,,images/FCO/FCO-013.jpeg,,,,
FCO-014,Scout Encounter,First Contact,FCO,Rare,Dilemma,,images/FCO/FCO-014.jpeg,,,,
FCO-015,Shot in the Back,First Contact,FCO,Common,Dilemma,,images/FCO/FCO-015.jpeg,,,,
FCO-016,Strict Dress Code,First Contact,FCO,Rare,Dilemma,,images/FCO/FCO-016.jpeg,,,,
FCO-017,Theta-Radiation Poisoning,First Contact,FCO,Rare,Dilemma,,images/FCO/FCO-017.jpeg,,,,
FCO-018,Undetected Beam-In,First Contact,FCO,Rare,Dilemma,,images/FCO/FCO-018.jpeg,,,,
FCO-019,Launch Portal,First Contact,FCO,Uncommon,Doorway,,images/FCO/FCO-019.jpeg,,,,
FCO-020,Ready Room Door,First Contact,FCO,Uncommon,Doorway,,images/FCO/FCO-020.jpeg,,,,
FCO-021,Temporal Vortex,First Contact,FCO,Uncommon,Doorway,,images/FCO/FCO-021.jpeg,,,,
FCO-022,Transwarp Network Gateway,First Contact,FCO,Common,Doorway,,images/FCO/FCO-022.jpeg,,,,
FCO-023,Assimilation Table,First Contact,FCO,Uncommon,Equipment,,images/FCO/FCO-023.jpeg,,,,
FCO-024,Starfleet Type III Phaser Rifle,First Contact,FCO,Uncommon,Equipment,,images/FCO/FCO-024.jpeg,,,,
FCO-025,Tommygun,First Contact,FCO,Uncommon,Equipment,,images/FCO/FCO-025.jpeg,,,,
FCO-026,Abandon Mission,First Contact,FCO,Rare,Event,,images/FCO/FCO-026.jpeg,,,,
FCO-027,Activate Subcommands,First Contact,FCO,Common,Event,,images/FCO/FCO-027.jpeg,,,,
FCO-028,Disengage Safety Protocols,First Contact,FCO,Uncommon,Event,,images/FCO/FCO-028.jpeg,,,,
FCO-029,Intermix Ratio,First Contact,FCO,Uncommon,Event,,images/FCO/FCO-029.jpeg,,,,
FCO-030,Mirror Image,First Contact,FCO,Uncommon,Event,,images/FCO/FCO-030.jpeg,,,,
FCO-031,Mission Debriefing,First Contact,FCO,Uncommon,Event,,images/FCO/FCO-031.jpeg,,,,
FCO-032,Ocular Implants,First Contact,FCO,Rare,Event,,images/FCO/FCO-032.jpeg,,,,
FCO-033,Regenerate,First Contact,FCO,Rare,Event,,images/FCO/FCO-033.jpeg,,,,
FCO-034,Retask,First Contact,FCO,Rare,Event,,images/FCO/FCO-034.jpeg,,,,
FCO-035,The Line Must Be Drawn Here,First Contact,FCO,Common,Event,,images/FCO/FCO-035.jpeg,,,,
FCO-036,Wall of Ships,First Contact,FCO,Rare,Event,,images/FCO/FCO-036.jpeg,,,,
FCO-037,Borg Outpost,First Contact,FCO,Common,Facility,Borg,images/FCO/FCO-037.jpeg,,,,
FCO-038,A Change of Plans,First Contact,FCO,Common,Interrupt,,images/FCO/FCO-038.jpeg,,,,
FCO-039,Adapt: Modulate Shields,First Contact,FCO,Uncommon,Interrupt,,images/FCO/FCO-039.jpeg,,,,
FCO-040,Adapt: Negate Obstruction,First Contact,FCO,Common,Interrupt,,images/FCO/FCO-040.jpeg,,,,
FCO-041,"Alas, Poor Queen",First Contact,FCO,Rare,Interrupt,,images/FCO/FCO-041.jpeg,,,,
FCO-042,Android Headlock,First Contact,FCO,Rare,Interrupt,,images/FCO/FCO-042.jpeg,,,,
FCO-043,Assimilate This!,First Contact,FCO,Rare,Interrupt,,images/FCO/FCO-043.jpeg,,,,
FCO-044,Assimilation Tubules,First Contact,FCO,Uncommon,Interrupt,,images/FCO/FCO-044.jpeg,,,,
FCO-045,Awaken,First Contact,FCO,Common,Interrupt,,images/FCO/FCO-045.jpeg,,,,
FCO-046,Borg Kiss,First Contact,FCO,Rare,Interrupt,,images/FCO/FCO-046.jpeg,,,,
FCO-047,Borg Neuroprocessor,First Contact,FCO,Rare,Interrupt,,images/FCO/FCO-047.jpeg,,,,
FCO-048,Deactivation,First Contact,FCO,Common,Interrupt,,images/FCO/FCO-048.jpeg,,,,
FCO-049,Fractal Encryption Code,First Contact,FCO,Uncommon,Interrupt,,images/FCO/FCO-049.jpeg,,,,
FCO-050,He Will Make an Excellent Drone,First Contact,FCO,Uncommon,Interrupt,,images/FCO/FCO-050.jpeg,,,,
FCO-051,"I'm a Doctor, Not a Doorstop",First Contact,FCO,Uncommon,Interrupt,,images/FCO/FCO-051.jpeg,,,,
FCO-052,Mercy Kill,First Contact,FCO,Uncommon,Interrupt,,images/FCO/FCO-052.jpeg,,,,
FCO-053,Remodulation,First Contact,FCO,Uncommon,Interrupt,,images/FCO/FCO-053.jpeg,,,,
FCO-054,Scorched Hand,First Contact,FCO,Uncommon,Interrupt,,images/FCO/FCO-054.jpeg,,,,
FCO-055,Sense the Borg,First Contact,FCO,Uncommon,Interrupt,,images/FCO/FCO-055.jpeg,,,,
FCO-056,Shipwreck,First Contact,FCO,Rare,Interrupt,,images/FCO/FCO-056.jpeg,,,,
FCO-057,Temporal Wake,First Contact,FCO,Rare,Interrupt,,images/FCO/FCO-057.jpeg,,,,
FCO-058,Three-Dimensional Thinking,First Contact,FCO,Rare,Interrupt,,images/FCO/FCO-058.jpeg,,,,
FCO-059,Weak Spot,First Contact,FCO,Rare,Interrupt,,images/FCO/FCO-059.jpeg,,,,
FCO-060,Espionage Mission,First Contact,FCO,Rare,Mission,,images/FCO/FCO-060.jpeg,,,,
FCO-061,Patrol Neutral Zone,First Contact,FCO,Uncommon,Mission,,images/FCO/FCO-061.jpeg,,,,
FCO-062,Planet,First Contact,FCO,Common,Mission,,images/FCO/FCO-062.jpeg,,,,
FCO-063,Assign Mission Specialists,First Contact,FCO,Common,Objective,,images/FCO/FCO-063.jpeg,,,,
FCO-064,Assimilate Counterpart,First Contact,FCO,Uncommon,Objective,,images/FCO/FCO-064.jpeg,,,,
FCO-065,Assimilate Homeworld,First Contact,FCO,Rare,Objective,,images/FCO/FCO-065.jpeg,,,,
FCO-066,Assimilate Planet,First Contact,FCO,Common,Objective,,images/FCO/FCO-066.jpeg,,,,
FCO-067,Assimilate Starship,First Contact,FCO,Uncommon,Objective,,images/FCO/FCO-067.jpeg,,,,
FCO-068,Build Interplexing Beacon,First Contact,FCO,Rare,Objective,,images/FCO/FCO-068.jpeg,,,,
FCO-069,Eliminate Starship,First Contact,FCO,Uncommon,Objective,,images/FCO/FCO-069.jpeg,,,,
FCO-070,Establish Gateway,First Contact,FCO,Common,Objective,,images/FCO/FCO-070.jpeg,,,,
FCO-071,Prepare Assault Teams,First Contact,FCO,Uncommon,Objective,,images/FCO/FCO-071.jpeg,,,,
FCO-072,Salvage Starship,First Contact,FCO,Rare,Objective,,images/FCO/FCO-072.jpeg,,,,
FCO-073,Stop First Contact,First Contact,FCO,Rare,Objective,,images/FCO/FCO-073.jpeg,,,,
FCO-074,Visit Cochrane Memorial,First Contact,FCO,Rare,Objective,,images/FCO/FCO-074.jpeg,,,,
FCO-075,Borg Queen,First Contact,FCO,Rare,Personnel,Borg,images/FCO/FCO-075.jpeg,,,,
FCO-076,Eight of Nineteen,First Contact,FCO,Common,Personnel,Borg,images/FCO/FCO-076.jpeg,,,,
FCO-077,Eighteen of Nineteen,First Contact,FCO,Common,Personnel,Borg,images/FCO/FCO-077.jpeg,,,,
FCO-078,Eleven of Nineteen,First Contact,FCO,Common,Personnel,Borg,images/FCO/FCO-078.jpeg,,,,
FCO-079,Fifteen of Seventeen,First Contact,FCO,Common,Personnel,Borg,images/FCO/FCO-079.jpeg,,,,
FCO-080,Five of Eleven,First Contact,FCO,Common,Personnel,Borg,images/FCO/FCO-080.jpeg,,,,
FCO-081,Four of Eleven,First Contact,FCO,Common,Personnel,Borg,images/FCO/FCO-081.jpeg,,,,
FCO-082,Nine of Eleven,First Contact,FCO,Common,Personnel,Borg,images/FCO/FCO-082.jpeg,,,,
FCO-083,Nine of Seventeen,First Contact,FCO,Common,Personnel,Borg,images/FCO/FCO-083.jpeg,,,,
FCO-084,One of Eleven,First Contact,FCO,Common,Personnel,Borg,images/FCO/FCO-084.jpeg,,,,
FCO-085,Six of Eleven,First Contact,FCO,Common,Personnel,Borg,images/FCO/FCO-085.jpeg,,,,
FCO-086,Six of Seventeen,First Contact,FCO,Common,Personnel,Borg,images/FCO/FCO-086.jpeg,,,,
FCO-087,Sixteen of Nineteen,First Contact,FCO,Common,Personnel,Borg,images/FCO/FCO-087.jpeg,,,,
FCO-088,Ten of Nineteen,First Contact,FCO,Common,Personnel,Borg,images/FCO/FCO-088.jpeg,,,,
FCO-089,Thirteen of Nineteen,First Contact,FCO,Common,Personnel,Borg,images/FCO/FCO-089.jpeg,,,,
FCO-090,Three of Nineteen,First Contact,FCO,Common,Personnel,Borg,images/FCO/FCO-090.jpeg,,,,
FCO-091,Two of Eleven,First Contact,FCO,Common,Personnel,Borg,images/FCO/FCO-091.jpeg,,,,
FCO-092,Two of Nineteen,First Contact,FCO,Common,Personnel,Borg,images/FCO/FCO-092.jpeg,,,,
FCO-093,Two of Seventeen,First Contact,FCO,Common,Personnel,Borg,images/FCO/FCO-093.jpeg,,,,
FCO-094,Admiral Hayes,First Contact,FCO,Rare,Personnel,Federation,images/FCO/FCO-094.jpeg,,,,
FCO-095,Alyssa Ogawa,First Contact,FCO,Rare,Personnel,Federation,images/FCO/FCO-095.jpeg,,,,
FCO-096,Beverly Crusher,First Contact,FCO,Rare,Personnel,Federation,images/FCO/FCO-096.jpeg,,,,
FCO-097,Data,First Contact,FCO,Rare,Personnel,Federation,images/FCO/FCO-097.jpeg,,,,
FCO-098,Deanna Troi,First Contact,FCO,Rare,Personnel,Federation,images/FCO/FCO-098.jpeg,,,,
FCO-099,Dr. Royse,First Contact,FCO,Common,Personnel,Federation,images/FCO/FCO-099.jpeg,,,,
FCO-100,E.M.H. Program,First Contact,FCO,Uncommon,Personnel,Federation,images/FCO/FCO-100.jpeg,,,,
FCO-101,Geordi La Forge,First Contact,FCO,Rare,Personnel,Federation,images/FCO/FCO-101.jpeg,,,,
FCO-102,Hawk,First Contact,FCO,Uncommon,Personnel,Federation,images/FCO/FCO-102.jpeg,,,,
FCO-103,Inge Eiger,First Contact,FCO,Common,Personnel,Federation,images/FCO/FCO-103.jpeg,,,,
FCO-104,Jean-Luc Picard,First Contact,FCO,Rare,Personnel,Federation,images/FCO/FCO-104.jpeg,,,,
FCO-105,Joseph Travis,First Contact,FCO,Common,Personnel,Federation,images/FCO/FCO-105.jpeg,,,,
FCO-106,Lightner,First Contact,FCO,Uncommon,Personnel,Federation,images/FCO/FCO-106.jpeg,,,,
FCO-107,Lisa Azar,First Contact,FCO,Uncommon,Personnel,Federation,images/FCO/FCO-107.jpeg,,,,
FCO-108,Obarakeh,First Contact,FCO,Common,Personnel,Federation,images/FCO/FCO-108.jpeg,,,,
FCO-109,Paul Porter,First Contact,FCO,Rare,Personnel,Federation,images/FCO/FCO-109.jpeg,,,,
FCO-110,Reginald Barclay,First Contact,FCO,Rare,Personnel,Federation,images/FCO/FCO-110.jpeg,,,,
FCO-111,Richard Wilkins,First Contact,FCO,Common,Personnel,Federation,images/FCO/FCO-111.jpeg,,,,
