ID,Name,Set Name,Set Code,Rarity,Card Type,Affiliation,File Name,Has AI,Has Foil,Has Tribble,Tags
DS9-052,Hypospray,Deep Space Nine,DS9,Uncommon,Equipment,,DS9-052.jpeg,,,,
DS9-053,Medical PADD,Deep Space Nine,DS9,Uncommon,Equipment,,DS9-053.jpeg,,,,
DS9-054,Science Kit,Deep Space Nine,DS9,Common,Equipment,,DS9-054.jpeg,,,,
DS9-055,Science PADD,Deep Space Nine,DS9,Uncommon,Equipment,,DS9-055.jpeg,,,,
DS9-056,Automated Security System,Deep Space Nine,DS9,Rare,Event,,DS9-056.jpeg,,,,
DS9-057,Bajoran Civil War,Deep Space Nine,DS9,Rare,Event,,DS9-057.jpeg,,,,
DS9-058,Computer Crash,Deep Space Nine,DS9,Uncommon,Event,,DS9-058.jpeg,,,,
DS9-059,Defiant Dedication Plaque,Deep Space Nine,DS9,Rare,Event,,DS9-059.jpeg,,,,
DS9-060,Duranja,Deep Space Nine,DS9,Rare,Event,,DS9-060.jpeg,,,,
DS9-061,Espionage: Bajoran on Cardassian,Deep Space Nine,DS9,Uncommon,Event,,DS9-061.jpeg,,,,
DS9-062,Espionage: Cardassian on Bajoran,Deep Space Nine,DS9,Uncommon,Event,,DS9-062.jpeg,,,,
DS9-063,Espionage: Cardassian on Federation,Deep Space Nine,DS9,Uncommon,Event,,DS9-063.jpeg,,,,
DS9-064,Espionage: Cardassian on Klingon,Deep Space Nine,DS9,Uncommon,Event,,DS9-064.jpeg,,,,
DS9-065,Espionage: Romulan on Bajoran,Deep Space Nine,DS9,Uncommon,Event,,DS9-065.jpeg,,,,
DS9-066,Espionage: Romulan on Cardassian,Deep Space Nine,DS9,Uncommon,Event,,DS9-066.jpeg,,,,
DS9-067,Establish Landing Protocols,Deep Space Nine,DS9,Common,Event,,DS9-067.jpeg,,,,
DS9-068,HQ: War Room,Deep Space Nine,DS9,Uncommon,Event,,DS9-068.jpeg,,,,
DS9-069,Reaction Control Thrusters,Deep Space Nine,DS9,Common,Event,,DS9-069.jpeg,,,,
DS9-070,Recruit Mercenaries,Deep Space Nine,DS9,Rare,Event,,DS9-070.jpeg,,,,
DS9-071,Renewal Scroll,Deep Space Nine,DS9,Uncommon,Event,,DS9-071.jpeg,,,,
DS9-072,System 5 Disruptors,Deep Space Nine,DS9,Rare,Event,,DS9-072.jpeg,,,,
DS9-073,Treaty: Bajoran/Klingon,Deep Space Nine,DS9,Uncommon,Event,,DS9-073.jpeg,,,,
DS9-074,Treaty: Federation/Bajoran,Deep Space Nine,DS9,Common,Event,,DS9-074.jpeg,,,,
DS9-075,Treaty: Federation/Cardassian,Deep Space Nine,DS9,Common,Event,,DS9-075.jpeg,,,,
DS9-076,Treaty: Romulan/Cardassian,Deep Space Nine,DS9,Uncommon,Event,,DS9-076.jpeg,,,,
DS9-077,Weapons Locker,Deep Space Nine,DS9,Common,Event,,DS9-077.jpeg,,,,
DS9-078,❖ Bajoran Outpost,Deep Space Nine,DS9,Common,Facility,Bajoran,DS9-078.jpeg,,,,
DS9-079,Chamber of Ministers,Deep Space Nine,DS9,Rare,Facility,Bajoran,DS9-079.jpeg,,,,
DS9-080,❖ Cardassian Outpost,Deep Space Nine,DS9,Common,Facility,Cardassian,DS9-080.jpeg,,,,
DS9-081,Central Command,Deep Space Nine,DS9,Rare,Facility,Cardassian,DS9-081.jpeg,,,,
DS9-082,❖ Nor,Deep Space Nine,DS9,Common,Facility,Cardassian,DS9-082.jpeg,,,,
DS9-083,Terok Nor,Deep Space Nine,DS9,Rare,Facility,Cardassian,DS9-083.jpeg,,,,
DS9-084,Deep Space Nine,Deep Space Nine,DS9,Rare,Facility,Bajoran,DS9-084-ai.jpeg,true,,,
DS9-085,❖ Klaestron Outpost,Deep Space Nine,DS9,Common,Facility,Federation/Cardassian,DS9-085.jpeg,,,,
DS9-086,Activate Tractor Beam,Deep Space Nine,DS9,Common,Interrupt,,DS9-086.jpeg,,,,
DS9-087,Baseball,Deep Space Nine,DS9,Rare,Interrupt,,DS9-087.jpeg,,,,
DS9-088,Docking Procedures,Deep Space Nine,DS9,Common,Interrupt,,DS9-088.jpeg,,,,
DS9-089,Dropping In,Deep Space Nine,DS9,Uncommon,Interrupt,,DS9-089.jpeg,,,,
DS9-090,Extraordinary Methods,Deep Space Nine,DS9,Uncommon,Interrupt,,DS9-090.jpeg,,,,
DS9-091,Going to the Top,Deep Space Nine,DS9,Rare,Interrupt,,DS9-091.jpeg,,,,
DS9-092,Hidden Fighter,Deep Space Nine,DS9,Uncommon,Interrupt,,DS9-092.jpeg,,,,
DS9-093,Incoming Message: Bajoran,Deep Space Nine,DS9,Uncommon,Interrupt,,DS9-093.jpeg,,,,
DS9-094,Incoming Message: Cardassian,Deep Space Nine,DS9,Uncommon,Interrupt,,DS9-094.jpeg,,,,
DS9-095,Magnetic North,Deep Space Nine,DS9,Uncommon,Interrupt,,DS9-095.jpeg,,,,
DS9-096,Oof!,Deep Space Nine,DS9,Uncommon,Interrupt,,DS9-096.jpeg,,,,
DS9-097,Orb Experience,Deep Space Nine,DS9,Uncommon,Interrupt,,DS9-097.jpeg,,,,
DS9-098,Preparation,Deep Space Nine,DS9,Uncommon,Interrupt,,DS9-098.jpeg,,,,
DS9-099,Protouniverse,Deep Space Nine,DS9,Rare,Interrupt,,DS9-099.jpeg,,,,
DS9-100,Reclamation,Deep Space Nine,DS9,Common,Interrupt,,DS9-100.jpeg,,,,
DS9-101,Smoke Bomb,Deep Space Nine,DS9,Uncommon,Interrupt,,DS9-101.jpeg,,,,
DS9-102,The Walls Have Ears,Deep Space Nine,DS9,Rare,Interrupt,,DS9-102.jpeg,,,,
DS9-103,Time to Reconsider,Deep Space Nine,DS9,Uncommon,Interrupt,,DS9-103.jpeg,,,,
DS9-104,Unnatural Causes,Deep Space Nine,DS9,Uncommon,Interrupt,,DS9-104.jpeg,,,,
DS9-105,Wormhole Navigation Schematic,Deep Space Nine,DS9,Uncommon,Interrupt,,DS9-105.jpeg,,,,
DS9-106,Access Relay Station,Deep Space Nine,DS9,Rare,Mission,,DS9-106.jpeg,,,,
DS9-107,Acquire Illicit Explosives,Deep Space Nine,DS9,Starter,Mission,,DS9-107.jpeg,,,,
DS9-108,Aid Fugitives,Deep Space Nine,DS9,Rare,Mission,,DS9-108.jpeg,,,,
DS9-109,Alter Records,Deep Space Nine,DS9,Uncommon,Mission,,DS9-109.jpeg,,,,
DS9-110,Camping Trip,Deep Space Nine,DS9,Rare,Mission,,DS9-110.jpeg,,,,
DS9-111,Changeling Research,Deep Space Nine,DS9,Rare,Mission,,DS9-111.jpeg,,,,
DS9-112,Characterize Neutrino Emissions,Deep Space Nine,DS9,Starter,Mission,,DS9-112.jpeg,,,,
DS9-113,❖ Colony Preparations,Deep Space Nine,DS9,Uncommon,Mission,,DS9-113.jpeg,,,,
DS9-114,Cure Blight,Deep Space Nine,DS9,Rare,Mission,,DS9-114.jpeg,,,,
DS9-115,Deliver Supplies,Deep Space Nine,DS9,Starter,Mission,,DS9-115.jpeg,,,,
DS9-116,Eliminate Virus,Deep Space Nine,DS9,Starter,Mission,,DS9-116.jpeg,,,,
DS9-117,Establish Station,Deep Space Nine,DS9,Starter,Mission,,DS9-117.jpeg,,,,
DS9-118,Intercept Maquis,Deep Space Nine,DS9,Starter,Mission,,DS9-118.jpeg,,,,
DS9-119,Intercept Renegade,Deep Space Nine,DS9,Starter,Mission,,DS9-119.jpeg,,,,
DS9-120,Investigate Rumors,Deep Space Nine,DS9,Rare,Mission,,DS9-120.jpeg,,,,
DS9-121,Kressari Rendezvous,Deep Space Nine,DS9,Starter,Mission,,DS9-121.jpeg,,,,
DS9-122,Orb Negotiations,Deep Space Nine,DS9,Uncommon,Mission,,DS9-122.jpeg,,,,
DS9-123,Refuse Immigration,Deep Space Nine,DS9,Starter,Mission,,DS9-123.jpeg,,,,
DS9-124,Reignite Dead Star,Deep Space Nine,DS9,Starter,Mission,,DS9-124.jpeg,,,,
DS9-125,Relocate Settlers,Deep Space Nine,DS9,Starter,Mission,,DS9-125.jpeg,,,,
DS9-126,Rescue Prisoners,Deep Space Nine,DS9,Starter,Mission,,DS9-126.jpeg,,,,
DS9-127,Search and Rescue,Deep Space Nine,DS9,Starter,Mission,,DS9-127.jpeg,,,,
DS9-128,Search for Survivors,Deep Space Nine,DS9,Starter,Mission,,DS9-128.jpeg,,,,
DS9-129,❖ Study Badlands,Deep Space Nine,DS9,Uncommon,Mission,,DS9-129.jpeg,,,,
DS9-130,❖ Study Plasma Storm,Deep Space Nine,DS9,Starter,Mission,,DS9-130.jpeg,,,,
DS9-131,❖ Survey Star System,Deep Space Nine,DS9,Uncommon,Mission,,DS9-131.jpeg,,,,
DS9-132,Symbiont Diagnosis,Deep Space Nine,DS9,Rare,Mission,,DS9-132.jpeg,,,,
DS9-133,Verify Evidence,Deep Space Nine,DS9,Starter,Mission,,DS9-133.jpeg,,,,
DS9-134,Beware of Q,Deep Space Nine,DS9,Common,Objective,,DS9-134.jpeg,,,,
DS9-135,Establish Tractor Lock,Deep Space Nine,DS9,Rare,Objective,,DS9-135.jpeg,,,,
DS9-136,Explore Gamma Quadrant,Deep Space Nine,DS9,Uncommon,Objective,,DS9-136.jpeg,,,,
DS9-137,File Mission Report,Deep Space Nine,DS9,Uncommon,Objective,,DS9-137.jpeg,,,,
DS9-138,HQ: Defensive Measures,Deep Space Nine,DS9,Uncommon,Objective,,DS9-138.jpeg,,,,
DS9-139,HQ: Return Orb to Bajor,Deep Space Nine,DS9,Rare,Objective,,DS9-139.jpeg,,,,
DS9-140,HQ: Secure Homeworld,Deep Space Nine,DS9,Uncommon,Objective,,DS9-140.jpeg,,,,
DS9-141,Navigate Plasma Storms,Deep Space Nine,DS9,Uncommon,Objective,,DS9-141.jpeg,,,,
DS9-142,Plans of the Obsidian Order,Deep Space Nine,DS9,Rare,Objective,,DS9-142.jpeg,,,,
DS9-143,Plans of the Tal Shiar,Deep Space Nine,DS9,Rare,Objective,,DS9-143.jpeg,,,,
DS9-144,Process Ore,Deep Space Nine,DS9,Uncommon,Objective,,DS9-144.jpeg,,,,
DS9-145,Rescue Personnel,Deep Space Nine,DS9,Rare,Objective,,DS9-145.jpeg,,,,
DS9-146,❖ Anara,Deep Space Nine,DS9,Common,Personnel,Bajoran,DS9-146.jpeg,,,,
DS9-147,Bareil Antos,Deep Space Nine,DS9,Rare,Personnel,Bajoran,DS9-147.jpeg,,,,
DS9-148,Colonel Day,Deep Space Nine,DS9,Rare,Personnel,Bajoran,DS9-148.jpeg,,,,
DS9-149,General Krim,Deep Space Nine,DS9,Rare,Personnel,Bajoran,DS9-149.jpeg,,,,
DS9-150,❖ Jabara,Deep Space Nine,DS9,Uncommon,Personnel,Bajoran,DS9-150.jpeg,,,,
DS9-151,Jaro Essa,Deep Space Nine,DS9,Rare,Personnel,Bajoran,DS9-151.jpeg,,,,
DS9-152,Kai Opaka,Deep Space Nine,DS9,Rare,Personnel,Bajoran,DS9-152.jpeg,,,,
DS9-153,❖ Kallis Ven,Deep Space Nine,DS9,Common,Personnel,Bajoran,DS9-153.jpeg,,,,
DS9-154,Kira Nerys,Deep Space Nine,DS9,Rare,Personnel,Bajoran,DS9-154.jpeg,,,,
DS9-155,Lenaris Holem,Deep Space Nine,DS9,Rare,Personnel,Bajoran,DS9-155.jpeg,,,,
DS9-156,Li Nalas,Deep Space Nine,DS9,Rare,Personnel,Bajoran,DS9-156.jpeg,,,,
DS9-157,❖ Minister Rozahn,Deep Space Nine,DS9,Common,Personnel,Bajoran,DS9-157.jpeg,,,,
DS9-158,Mora Pol,Deep Space Nine,DS9,Rare,Personnel,Bajoran,DS9-158.jpeg,,,,
DS9-159,❖ Nalan Bal,Deep Space Nine,DS9,Common,Personnel,Bajoran,DS9-159.jpeg,,,,
DS9-160,Neela,Deep Space Nine,DS9,Rare,Personnel,Bajoran,DS9-160.jpeg,,,,
DS9-161,Odo,Deep Space Nine,DS9,Rare,Personnel,Bajoran,DS9-161.jpeg,,,,
DS9-162,Pallra,Deep Space Nine,DS9,Rare,Personnel,Bajoran,DS9-162.jpeg,,,,
DS9-163,❖ Prylar Mond,Deep Space Nine,DS9,Common,Personnel,Bajoran,DS9-163.jpeg,,,,
DS9-164,❖ Rano Dake,Deep Space Nine,DS9,Common,Personnel,Bajoran,DS9-164.jpeg,,,,
DS9-165,❖ Rase Norvan,Deep Space Nine,DS9,Common,Personnel,Bajoran,DS9-165.jpeg,,,,
DS9-166,Razka Karn,Deep Space Nine,DS9,Rare,Personnel,Bajoran,DS9-166.jpeg,,,,
DS9-167,❖ Rinnak Pire,Deep Space Nine,DS9,Common,Personnel,Bajoran,DS9-167.jpeg,,,,
DS9-168,Shakaar Edon,Deep Space Nine,DS9,Rare,Personnel,Bajoran,DS9-168.jpeg,,,,
DS9-169,Surmak Ren,Deep Space Nine,DS9,Rare,Personnel,Bajoran,DS9-169.jpeg,,,,
DS9-170,Tahna Los,Deep Space Nine,DS9,Rare,Personnel,Bajoran,DS9-170.jpeg,,,,
DS9-171,Trazko,Deep Space Nine,DS9,Uncommon,Personnel,Bajoran,DS9-171.jpeg,,,,
DS9-172,Varis Sul,Deep Space Nine,DS9,Uncommon,Personnel,Bajoran,DS9-172.jpeg,,,,
DS9-173,❖ Vedek Sorad,Deep Space Nine,DS9,Common,Personnel,Bajoran,DS9-173.jpeg,,,,
DS9-174,Vedek Winn,Deep Space Nine,DS9,Rare,Personnel,Bajoran,DS9-174.jpeg,,,,
DS9-175,❖ Weld Ram,Deep Space Nine,DS9,Common,Personnel,Bajoran,DS9-175.jpeg,,,,
DS9-176,Aamin Marritza,Deep Space Nine,DS9,Rare,Personnel,Cardassian,DS9-176.jpeg,,,,
DS9-177,❖ Ari,Deep Space Nine,DS9,Common,Personnel,Cardassian,DS9-177.jpeg,,,,
DS9-178,Boheeka,Deep Space Nine,DS9,Rare,Personnel,Cardassian,DS9-178.jpeg,,,,
DS9-179,Borad,Deep Space Nine,DS9,Rare,Personnel,Cardassian,DS9-179.jpeg,,,,
DS9-180,❖ Dakol,Deep Space Nine,DS9,Common,Personnel,Cardassian,DS9-180.jpeg,,,,
DS9-181,Danar,Deep Space Nine,DS9,Rare,Personnel,Cardassian,DS9-181.jpeg,,,,
DS9-182,❖ Derell,Deep Space Nine,DS9,Common,Personnel,Cardassian,DS9-182.jpeg,,,,
DS9-183,Dukat,Deep Space Nine,DS9,Rare,Personnel,Cardassian,DS9-183.jpeg,,,,
DS9-184,Elim Garak,Deep Space Nine,DS9,Rare,Personnel,Cardassian,DS9-184.jpeg,,,,
DS9-185,Enabran Tain,Deep Space Nine,DS9,Rare,Personnel,Cardassian,DS9-185.jpeg,,,,
DS9-186,Entek,Deep Space Nine,DS9,Rare,Personnel,Cardassian,DS9-186.jpeg,,,,
DS9-187,❖ Ghoren,Deep Space Nine,DS9,Common,Personnel,Cardassian,DS9-187.jpeg,,,,
DS9-188,Gilora Rejal,Deep Space Nine,DS9,Rare,Personnel,Cardassian,DS9-188.jpeg,,,,
DS9-189,❖ Hogue,Deep Space Nine,DS9,Uncommon,Personnel,Cardassian,DS9-189.jpeg,,,,
DS9-190,❖ Jasad,Deep Space Nine,DS9,Uncommon,Personnel,Cardassian,DS9-190.jpeg,,,,
DS9-191,❖ Jural,Deep Space Nine,DS9,Common,Personnel,Cardassian,DS9-191.jpeg,,,,
DS9-192,Korinas,Deep Space Nine,DS9,Rare,Personnel,Cardassian,DS9-192.jpeg,,,,
DS9-193,Kotran Pa'Dar,Deep Space Nine,DS9,Uncommon,Personnel,Cardassian,DS9-193.jpeg,,,,
DS9-194,Kovat,Deep Space Nine,DS9,Rare,Personnel,Cardassian,DS9-194.jpeg,,,,
DS9-195,Makbar,Deep Space Nine,DS9,Rare,Personnel,Cardassian,DS9-195.jpeg,,,,
DS9-196,Natima Lang,Deep Space Nine,DS9,Rare,Personnel,Cardassian,DS9-196.jpeg,,,,
DS9-197,❖ Parn,Deep Space Nine,DS9,Common,Personnel,Cardassian,DS9-197.jpeg,,,,
DS9-198,❖ Perak,Deep Space Nine,DS9,Common,Personnel,Cardassian,DS9-198.jpeg,,,,
DS9-199,"Plain, Simple Garak",Deep Space Nine,DS9,Rare,Personnel,Cardassian,DS9-199.jpeg,,,,
DS9-200,❖ Rekelen,Deep Space Nine,DS9,Common,Personnel,Cardassian,DS9-200.jpeg,,,,
DS9-201,Tekeny Ghemor,Deep Space Nine,DS9,Rare,Personnel,Cardassian,DS9-201.jpeg,,,,
DS9-202,Toran,Deep Space Nine,DS9,Rare,Personnel,Cardassian,DS9-202.jpeg,,,,
DS9-203,Turrel,Deep Space Nine,DS9,Rare,Personnel,Cardassian,DS9-203.jpeg,,,,
DS9-204,❖ Ulani Belor,Deep Space Nine,DS9,Common,Personnel,Cardassian,DS9-204.jpeg,,,,
DS9-205,Tora Ziyal,Deep Space Nine,DS9,Rare,Personnel,Cardassian/Bajoran,DS9-205.jpeg,,,,
DS9-206,Benjamin Sisko,Deep Space Nine,DS9,Rare,Personnel,Federation,DS9-206.jpeg,,,,
DS9-207,❖ Graham Davis,Deep Space Nine,DS9,Common,Personnel,Federation,DS9-207.jpeg,,,,
DS9-208,❖ Jace Michaels,Deep Space Nine,DS9,Common,Personnel,Federation,DS9-208.jpeg,,,,
DS9-209,Jadzia Dax,Deep Space Nine,DS9,Rare,Personnel,Federation,DS9-209.jpeg,,,,
DS9-210,Julian Bashir,Deep Space Nine,DS9,Rare,Personnel,Federation,DS9-210.jpeg,,,,
DS9-211,❖ Karen Loews,Deep Space Nine,DS9,Common,Personnel,Federation,DS9-211.jpeg,,,,
DS9-212,❖ Lojal,Deep Space Nine,DS9,Common,Personnel,Federation,DS9-212.jpeg,,,,
DS9-213,❖ Orren Ran,Deep Space Nine,DS9,Common,Personnel,Federation,DS9-213.jpeg,,,,
DS9-214,❖ Paxton Reese,Deep Space Nine,DS9,Common,Personnel,Federation,DS9-214.jpeg,,,,
DS9-215,❖ T'Lor,Deep Space Nine,DS9,Common,Personnel,Federation,DS9-215.jpeg,,,,
DS9-216,❖ Taylor Moore,Deep Space Nine,DS9,Common,Personnel,Federation,DS9-216.jpeg,,,,
DS9-217,Jake and Nog,Deep Space Nine,DS9,Rare,Personnel,Federation/Ferengi,DS9-217.jpeg,,,,
DS9-218,Bo'rak,Deep Space Nine,DS9,Rare,Personnel,Klingon,DS9-218.jpeg,,,,
DS9-219,D'Ghor,Deep Space Nine,DS9,Rare,Personnel,Klingon,DS9-219.jpeg,,,,
DS9-220,Grilka,Deep Space Nine,DS9,Rare,Personnel,Klingon,DS9-220.jpeg,,,,
DS9-221,Morka,Deep Space Nine,DS9,Rare,Personnel,Klingon,DS9-221.jpeg,,,,
DS9-222,T'Kar,Deep Space Nine,DS9,Uncommon,Personnel,Klingon,DS9-222.jpeg,,,,
DS9-223,Yeto,Deep Space Nine,DS9,Rare,Personnel,Klingon,DS9-223.jpeg,,,,
DS9-224,Altovar,Deep Space Nine,DS9,Rare,Personnel,Non-Aligned,DS9-224.jpeg,,,,
DS9-225,❖ Amaros,Deep Space Nine,DS9,Common,Personnel,Non-Aligned,DS9-225.jpeg,,,,
DS9-226,❖ Coutu,Deep Space Nine,DS9,Common,Personnel,Non-Aligned,DS9-226.jpeg,,,,
DS9-227,❖ Dr. Nydom,Deep Space Nine,DS9,Common,Personnel,Non-Aligned,DS9-227.jpeg,,,,
DS9-228,E'Tyshra,Deep Space Nine,DS9,Uncommon,Personnel,Non-Aligned,DS9-228.jpeg,,,,
DS9-229,❖ Jaheel,Deep Space Nine,DS9,Common,Personnel,Non-Aligned,DS9-229.jpeg,,,,
DS9-230,❖ Kalita,Deep Space Nine,DS9,Common,Personnel,Non-Aligned,DS9-230.jpeg,,,,
DS9-231,Martus Mazur,Deep Space Nine,DS9,Rare,Personnel,Non-Aligned,DS9-231.jpeg,,,,
DS9-232,❖ Rax'Na,Deep Space Nine,DS9,Common,Personnel,Non-Aligned,DS9-232.jpeg,,,,
DS9-233,Retaya,Deep Space Nine,DS9,Rare,Personnel,Non-Aligned,DS9-233.jpeg,,,,
DS9-234,❖ Rionoj,Deep Space Nine,DS9,Common,Personnel,Non-Aligned,DS9-234.jpeg,,,,
DS9-235,Sakonna,Deep Space Nine,DS9,Rare,Personnel,Non-Aligned,DS9-235.jpeg,,,,
DS9-236,Sharat,Deep Space Nine,DS9,Uncommon,Personnel,Non-Aligned,DS9-236.jpeg,,,,
DS9-237,❖ Ty Kajada,Deep Space Nine,DS9,Common,Personnel,Non-Aligned,DS9-237.jpeg,,,,
DS9-238,Zef'No,Deep Space Nine,DS9,Rare,Personnel,Non-Aligned,DS9-238.jpeg,,,,
DS9-239,Karina,Deep Space Nine,DS9,Rare,Personnel,Romulan,DS9-239.jpeg,,,,
DS9-240,Ruwon,Deep Space Nine,DS9,Rare,Personnel,Romulan,DS9-240.jpeg,,,,
DS9-241,Selveth,Deep Space Nine,DS9,Rare,Personnel,Romulan,DS9-241.jpeg,,,,
DS9-242,Sorus,Deep Space Nine,DS9,Rare,Personnel,Romulan,DS9-242.jpeg,,,,
DS9-243,Vakis,Deep Space Nine,DS9,Rare,Personnel,Romulan,DS9-243.jpeg,,,,
DS9-244,Fightin' Words,Deep Space Nine,DS9,Uncommon,Q Dilemma,,DS9-244.jpeg,,,,
DS9-245,I Tried to Warn You,Deep Space Nine,DS9,Uncommon,Q Dilemma,,DS9-245.jpeg,,,,
DS9-246,Rhetorical Question,Deep Space Nine,DS9,Uncommon,Q Dilemma,,DS9-246.jpeg,,,,
DS9-247,Risky Business,Deep Space Nine,DS9,Uncommon,Q Dilemma,,DS9-247.jpeg,,,,
DS9-248,❖ Assault Vessel,Deep Space Nine,DS9,Common,Ship,Bajoran,DS9-248.jpeg,,,,
DS9-249,❖ Bajoran Freighter,Deep Space Nine,DS9,Common,Ship,Bajoran,DS9-249.jpeg,,,,
DS9-250,❖ Bajoran Interceptor,Deep Space Nine,DS9,Uncommon,Ship,Bajoran,DS9-250.jpeg,,,,
DS9-251,❖ Bajoran Scout Vessel,Deep Space Nine,DS9,Uncommon,Ship,Bajoran,DS9-251.jpeg,,,,
DS9-252,Aldara,Deep Space Nine,DS9,Rare,Ship,Cardassian,DS9-252.jpeg,,,,
DS9-253,❖ Cardassian Shuttle,Deep Space Nine,DS9,Common,Ship,Cardassian,DS9-253.jpeg,,,,
DS9-254,❖ Galor,Deep Space Nine,DS9,Common,Ship,Cardassian,DS9-254.jpeg,,,,
DS9-255,Groumall,Deep Space Nine,DS9,Rare,Ship,Cardassian,DS9-255.jpeg,,,,
DS9-256,❖ Military Freighter,Deep Space Nine,DS9,Uncommon,Ship,Cardassian,DS9-256.jpeg,,,,
DS9-257,Prakesh,Deep Space Nine,DS9,Rare,Ship,Cardassian,DS9-257.jpeg,,,,
DS9-258,❖ U.S.S. Danube,Deep Space Nine,DS9,Common,Ship,Federation,DS9-258.jpeg,,,,
DS9-259,U.S.S. Defiant,Deep Space Nine,DS9,Promo,Ship,Federation,DS9-259.jpeg,,,,
DS9-260,U.S.S. Yangtzee Kiang,Deep Space Nine,DS9,Rare,Ship,Federation,DS9-260.jpeg,,,,
DS9-261,I.K.C. Toh'Kaht,Deep Space Nine,DS9,Rare,Ship,Klingon,DS9-261.jpeg,,,,
DS9-262,❖ Flaxian Scout Vessel,Deep Space Nine,DS9,Common,Ship,Non-Aligned,DS9-262.jpeg,,,,
DS9-263,❖ Miradorn Raider,Deep Space Nine,DS9,Uncommon,Ship,Non-Aligned,DS9-263.jpeg,,,,
DS9-264,❖ Rigelian Freighter,Deep Space Nine,DS9,Common,Ship,Non-Aligned,DS9-264.jpeg,,,,
DS9-265,❖ Xepolite Freighter,Deep Space Nine,DS9,Common,Ship,Non-Aligned,DS9-265.jpeg,,,,
DS9-266,Cha'Joh,Deep Space Nine,DS9,Rare,Ship,Romulan/Klingon,DS9-266.jpeg,,,,
DS9-267,Commander's Office,Deep Space Nine,DS9,Uncommon,Site,,DS9-267.jpeg,,,,
DS9-268,Docking Pads,Deep Space Nine,DS9,Uncommon,Site,,DS9-268.jpeg,,,,
DS9-269,Docking Ports,Deep Space Nine,DS9,Common,Site,,DS9-269.jpeg,,,,
DS9-270,Docking Pylons,Deep Space Nine,DS9,Uncommon,Site,,DS9-270.jpeg,,,,
DS9-271,Garak's Tailor Shop,Deep Space Nine,DS9,Rare,Site,,DS9-271.jpeg,,,,
DS9-272,❖ Guest Quarters,Deep Space Nine,DS9,Uncommon,Site,,DS9-272.jpeg,,,,
DS9-273,Infirmary,Deep Space Nine,DS9,Uncommon,Site,,DS9-273.jpeg,,,,
DS9-274,Ops,Deep Space Nine,DS9,Common,Site,,DS9-274.jpeg,,,,
DS9-275,Ore Processing Unit,Deep Space Nine,DS9,Uncommon,Site,,DS9-275.jpeg,,,,
DS9-276,Promenade Shops,Deep Space Nine,DS9,Uncommon,Site,,DS9-276.jpeg,,,,
DS9-277,Science Lab,Deep Space Nine,DS9,Uncommon,Site,,DS9-277.jpeg,,,,
DS9-278,Security Office,Deep Space Nine,DS9,Uncommon,Site,,DS9-278.jpeg,,,,
EFC-001,We Are the Borg,Enhanced First Contact,EFC,Promo,Event,,EFC-001.jpeg,,,,
EFC-002,Add Distinctiveness,Enhanced First Contact,EFC,Promo,Incident,,EFC-002.jpeg,,,,
EFC-003,Nightmare,Enhanced First Contact,EFC,Promo,Incident,,EFC-003.jpeg,,,,
EFC-004,Population 9 Billion - All Borg,Enhanced First Contact,EFC,Promo,Incident,,EFC-004.jpeg,,,,
EFC-005,Service the Collective,Enhanced First Contact,EFC,Promo,Incident,,EFC-005.jpeg,,,,
EFC-006,Sphere Encounter,Enhanced First Contact,EFC,Promo,Incident,,EFC-006.jpeg,,,,
EFC-007,Bareil of Borg,Enhanced First Contact,EFC,Promo,Personnel,Borg,EFC-007.jpeg,,,,
EFC-008,Dukat of Borg,Enhanced First Contact,EFC,Promo,Personnel,Borg,EFC-008.jpeg,,,,
EFC-009,❖ Eleven of Seventeen,Enhanced First Contact,EFC,Promo,Personnel,Borg,EFC-009.jpeg,,,,
EFC-010,Gowron of Borg,Enhanced First Contact,EFC,Promo,Personnel,Borg,EFC-010.jpeg,,,,
EFC-011,❖ Six of Nineteen,Enhanced First Contact,EFC,Promo,Personnel,Borg,EFC-011.jpeg,,,,
EFC-012,Tomalak of Borg,Enhanced First Contact,EFC,Promo,Personnel,Borg,EFC-012.jpeg,,,,
ENT-001,Starfleet Phaser Pistol,Enterprise,ENT,Promo,Equipment,,ENT-001.jpeg,,,,
ENT-002,Revisionist History,Enterprise,ENT,Promo,Event,,ENT-002.jpeg,,,,
ENT-003,Temporal Shifting,Enterprise,ENT,Promo,Event,,ENT-003.jpeg,,,,
ENT-004,Seat of Starfleet,Enterprise,ENT,Promo,Facility,Starfleet,ENT-004.jpeg,,,,
ENT-005,Charles Tucker III,Enterprise,ENT,Promo,Personnel,Starfleet,ENT-005.jpeg,,,,
ENT-006,Elizabeth Cutler,Enterprise,ENT,Promo,Personnel,Starfleet,ENT-006.jpeg,,,,
ENT-007,Emory Erickson,Enterprise,ENT,Promo,Personnel,Starfleet,ENT-007.jpeg,,,,
ENT-008,Ethan Novakovich,Enterprise,ENT,Promo,Personnel,Starfleet,ENT-008.jpeg,,,,
ENT-009,Hoshi Sato,Enterprise,ENT,Promo,Personnel,Starfleet,ENT-009.jpeg,,,,
ENT-010,Jeremy Lucas,Enterprise,ENT,Promo,Personnel,Starfleet,ENT-010.jpeg,,,,
ENT-011,Jonathan Archer,Enterprise,ENT,Promo,Personnel,Starfleet,ENT-011.jpeg,,,,
