ID,Name,Set Name,Set Code,Rarity,Card Type,Affiliation,File Name,Has AI,Has Foil,Has Tribble,Tags
SOG-046,Rishon,Shades of Gray,SOG,UV,Personnel,Non-Aligned,SOG-046.jpeg,,,,
SOG-047,The Bellboy,Shades of Gray,SOG,CV,Personnel,Non-Aligned,SOG-047.jpeg,,,,
SOG-048,The Foragers,Shades of Gray,SOG,UV,Personnel,Non-Aligned,SOG-048.jpeg,,,,
SOG-049,Vina,Shades of Gray,SOG,CV,Personnel,Non-Aligned,SOG-049.jpeg,,,,
SOG-050,Senator Vrax,Shades of Gray,SOG,RV,Personnel,Romulan,SOG-050.jpeg,,,,
SOG-051,Phlox,Shades of Gray,SOG,RV,Personnel,Starfleet/Klingon,SOG-051.jpeg,,,,
SOG-052,Phlox,Shades of Gray,SOG,R+V,Personnel,Klingon/Starfleet,SOG-052.jpeg,,,,
SOG-053,Morulla,Shades of Gray,SOG,CV,Personnel,Vidiian,SOG-053.jpeg,,,,
SOG-054,Quetsivoo,Shades of Gray,SOG,UV,Ship,Ferengi,SOG-054.jpeg,,,,
SOG-055,Schoolroom,Shades of Gray,SOG,CV,Site,,SOG-055.jpeg,,,,
HF2-001,Cardassian Processing,Homefront 2,HF2,CV,Dilemma,,HF2-001.jpeg,,,,
HF2-002,Dangerous Climb,Homefront 2,HF2,CV,Dilemma,,HF2-002.jpeg,,,,
HF2-003,Dedication to Duty,Homefront 2,HF2,UV,Dilemma,,HF2-003.jpeg,,,,
HF2-004,Dignitaries and Witnesses,Homefront 2,HF2,RV,Dilemma,,HF2-004.jpeg,,,,
HF2-005,Forsaken,Homefront 2,HF2,CV,Dilemma,,HF2-005.jpeg,,,,
HF2-006,Founder Secret,Homefront 2,HF2,UV,Dilemma,,HF2-006.jpeg,,,,
HF2-007,Fractured Time,Homefront 2,HF2,RV,Dilemma,,HF2-007.jpeg,,,,
HF2-008,Gomtuu Shock Wave,Homefront 2,HF2,CV,Dilemma,,HF2-008.jpeg,,,,
HF2-009,Linguistic Legerdemain,Homefront 2,HF2,UV,Dilemma,,HF2-009.jpeg,,,,
HF2-010,Temporal Micro-Wormhole,Homefront 2,HF2,CV,Doorway,,HF2-010.jpeg,,,,
HF2-011,Ablative Armor,Homefront 2,HF2,CV,Equipment,,HF2-011.jpeg,,,,
HF2-012,Borg Nanoprobes,Homefront 2,HF2,CV,Equipment,,HF2-012.jpeg,,,,
HF2-013,Gold-Pressed Latinum,Homefront 2,HF2,URV,Equipment,,HF2-013.jpeg,,,,
HF2-014,Assassination Plot,Homefront 2,HF2,RV,Event,,HF2-014.jpeg,,,,
HF2-015,HQ: War Room,Homefront 2,HF2,CV,Event,,HF2-015.jpeg,,,,
HF2-016,Isomagnetic Disintegrator,Homefront 2,HF2,CV,Event,,HF2-016.jpeg,,,,
HF2-017,Masaka Transformations,Homefront 2,HF2,UV,Event,,HF2-017.jpeg,,,,
HF2-018,Space Boomer,Homefront 2,HF2,CV,Event,,HF2-018.jpeg,,,,
HF2-019,❖ Transwarp Hub,Homefront 2,HF2,CV,Facility,Borg,HF2-019.jpeg,,,,
HF2-020,Bribery,Homefront 2,HF2,CV,Incident,,HF2-020.jpeg,,,,
HF2-021,Dig,Homefront 2,HF2,CV,Incident,,HF2-021.jpeg,,,,
HF2-022,Diplomatic Contact,Homefront 2,HF2,CV,Incident,,HF2-022.jpeg,,,,
HF2-023,Service the Collective,Homefront 2,HF2,RV,Incident,,HF2-023.jpeg,,,,
HF2-024,Cold Warriors,Homefront 2,HF2,UV,Interrupt,,HF2-024.jpeg,,,,
HF2-025,Shape-Shift,Homefront 2,HF2,CV,Interrupt,,HF2-025.jpeg,,,,
HF2-026,Tactical Scan,Homefront 2,HF2,CV,Interrupt,,HF2-026.jpeg,,,,
HF2-027,Council of Warriors,Homefront 2,HF2,UV,Objective,,HF2-027.jpeg,,,,
HF2-028,Ranjen Koral,Homefront 2,HF2,CV,Personnel,Bajoran,HF2-028.jpeg,,,,
HF2-029,Teero Anaydis,Homefront 2,HF2,RV,Personnel,Bajoran,HF2-029.jpeg,,,,
HF2-030,Winn Adami,Homefront 2,HF2,UV,Personnel,Bajoran,HF2-030.jpeg,,,,
HF2-031,Four of Nine,Homefront 2,HF2,CV,Personnel,Borg,HF2-031.jpeg,,,,
HF2-032,Evek,Homefront 2,HF2,RV,Personnel,Cardassian,HF2-032.jpeg,,,,
HF2-033,Ocett,Homefront 2,HF2,UV,Personnel,Cardassian,HF2-033.jpeg,,,,
HF2-034,Toran,Homefront 2,HF2,CV,Personnel,Cardassian,HF2-034.jpeg,,,,
HF2-035,Founder Agitator,Homefront 2,HF2,CV,Personnel,Dominion,HF2-035.jpeg,,,,
HF2-036,Founder Leader,Homefront 2,HF2,CV,Personnel,Dominion,HF2-036.jpeg,,,,
HF2-037,Odo,Homefront 2,HF2,RV,Personnel,Dominion,HF2-037.jpeg,,,,
HF2-038,Admiral Janeway,Homefront 2,HF2,CV,Personnel,Federation,HF2-038.jpeg,,,,
HF2-039,Ambassador Sarek,Homefront 2,HF2,UV,Personnel,Federation,HF2-039.jpeg,,,,
HF2-040,Andrea Brand,Homefront 2,HF2,CV,Personnel,Federation,HF2-040.jpeg,,,,
HF2-041,Brunt,Homefront 2,HF2,CV,Personnel,Ferengi,HF2-041.jpeg,,,,
HF2-042,Grand Nagus Gint,Homefront 2,HF2,UV,Personnel,Ferengi,HF2-042.jpeg,,,,
HF2-043,Chancellor Gowron,Homefront 2,HF2,RV,Personnel,Klingon,HF2-043.jpeg,,,,
HF2-044,Chang,Homefront 2,HF2,UV,Personnel,Klingon,HF2-044.jpeg,,,,
HF2-045,Nu'Daq,Homefront 2,HF2,CV,Personnel,Klingon,HF2-045.jpeg,,,,
HF2-046,Alidar Jarok,Homefront 2,HF2,RV,Personnel,Romulan,HF2-046.jpeg,,,,
HF2-047,Karina,Homefront 2,HF2,CV,Personnel,Romulan,HF2-047.jpeg,,,,
HF2-048,Ruwon,Homefront 2,HF2,RV,Personnel,Romulan,HF2-048.jpeg,,,,
HF2-049,Selveth,Homefront 2,HF2,UV,Personnel,Romulan,HF2-049.jpeg,,,,
HF2-050,Senator Letant,Homefront 2,HF2,UV,Personnel,Romulan,HF2-050.jpeg,,,,
HF2-051,Tal'Aura,Homefront 2,HF2,UV,Personnel,Romulan,HF2-051.jpeg,,,,
HF2-052,Burrows,Homefront 2,HF2,CV,Personnel,Starfleet,HF2-052.jpeg,,,,
HF2-053,Charles Tucker III,Homefront 2,HF2,RV,Personnel,Starfleet,HF2-053.jpeg,,,,
HF2-054,Travis Mayweather,Homefront 2,HF2,UV,Personnel,Starfleet,HF2-054.jpeg,,,,
RIF-001,Back to Basics,Resistance is Fuitile,RIF,PV,Dilemma,,RIF-001.jpeg,,,,
RIF-002,Contingency Plan,Resistance is Fuitile,RIF,PV,Dilemma,,RIF-002.jpeg,,,,
RIF-003,Crowded Bar,Resistance is Fuitile,RIF,PV,Dilemma,,RIF-003.jpeg,,,,
RIF-004,Definitely Not Swedish,Resistance is Fuitile,RIF,PV,Dilemma,,RIF-004.jpeg,,,,
RIF-005,Mission Briefing PADD,Resistance is Fuitile,RIF,PV,Equipment,,RIF-005.jpeg,,,,
RIF-006,A Willing Companion,Resistance is Fuitile,RIF,PV,Event,,RIF-006.jpeg,,,,
RIF-007,Adapt: Allocate Resources,Resistance is Fuitile,RIF,PV,Event,,RIF-007.jpeg,,,,
RIF-008,Optimize Drones,Resistance is Fuitile,RIF,PV,Event,,RIF-008.jpeg,,,,
RIF-009,Launch the Phoenix,Resistance is Fuitile,RIF,PV,Objective,,RIF-009.jpeg,,,,
RIF-010,Protect Historic Encounter,Resistance is Fuitile,RIF,PV,Objective,,RIF-010.jpeg,,,,
RIF-011,Data of Borg,Resistance is Fuitile,RIF,PV,Personnel,Borg,RIF-011.jpeg,,,,
RIF-012,❖ Six of Ninety-Six,Resistance is Fuitile,RIF,PV,Personnel,Borg,RIF-012.jpeg,,,,
RIF-013,❖ Twelve of Ninety-Six,Resistance is Fuitile,RIF,PV,Personnel,Borg,RIF-013.jpeg,,,,
RIF-014,❖ Jae,Resistance is Fuitile,RIF,PV,Personnel,Federation,RIF-014.jpeg,,,,
RIF-015,Jean-Luc,Resistance is Fuitile,RIF,PV,Personnel,Federation,RIF-015.jpeg,,,,
RIF-016,❖ Suzanne Dumont,Resistance is Fuitile,RIF,PV,Personnel,Federation,RIF-016.jpeg,,,,
RIF-017,Queen's Borg Sphere,Resistance is Fuitile,RIF,PV,Ship,Borg,RIF-017.jpeg,,,,
RIF-018,❖ U.S.S. Akira,Resistance is Fuitile,RIF,PV,Ship,Federation,RIF-018.jpeg,,,,
TNG-001,A Good Day to Lie,The Next Generation,TNG,UV,Dilemma,,TNG-001.jpeg,,,,
TNG-002,All Available Personnel,The Next Generation,TNG,UV,Dilemma,,TNG-002.jpeg,,,,
TNG-003,Diplomatic Intervention,The Next Generation,TNG,CV,Dilemma,,TNG-003.jpeg,,,,
TNG-004,Divided Loyalties,The Next Generation,TNG,RV,Dilemma,,TNG-004.jpeg,,,,
TNG-005,Ferengi Ambush,The Next Generation,TNG,UV,Dilemma,,TNG-005.jpeg,,,,
TNG-006,I'm Not Going to Fight You,The Next Generation,TNG,CV,Dilemma,,TNG-006.jpeg,,,,
TNG-007,Local Trouble,The Next Generation,TNG,UV,Dilemma,,TNG-007.jpeg,,,,
TNG-008,Magnetic Field Disruptions,The Next Generation,TNG,CV,Dilemma,,TNG-008.jpeg,,,,
TNG-009,Microbrain,The Next Generation,TNG,UV,Dilemma,,TNG-009.jpeg,,,,
TNG-010,Pinned Down,The Next Generation,TNG,CV,Dilemma,,TNG-010.jpeg,,,,
TNG-011,Temptation,The Next Generation,TNG,RV,Dilemma,,TNG-011.jpeg,,,,
TNG-012,Tense Negotiations,The Next Generation,TNG,CV,Dilemma,,TNG-012.jpeg,,,,
TNG-013,Triage,The Next Generation,TNG,UV,Dilemma,,TNG-013.jpeg,,,,
TNG-014,War Games,The Next Generation,TNG,RV,Dilemma,,TNG-014.jpeg,,,,
TNG-015,Warp Bubble Mishap,The Next Generation,TNG,CV,Dilemma,,TNG-015.jpeg,,,,
TNG-016,Cowboy Diplomacy,The Next Generation,TNG,CV,Event,,TNG-016.jpeg,,,,
TNG-017,General Quarters,The Next Generation,TNG,UV,Event,,TNG-017.jpeg,,,,
TNG-018,Heart of Glory,The Next Generation,TNG,RV,Event,,TNG-018.jpeg,,,,
TNG-019,Let's See What's Out There,The Next Generation,TNG,CV,Event,,TNG-019.jpeg,,,,
TNG-020,You Are a Monument,The Next Generation,TNG,UV,Event,,TNG-020.jpeg,,,,
TNG-021,Attention All Hands,The Next Generation,TNG,CV,Incident,,TNG-021.jpeg,,,,
TNG-022,Continuing Mission,The Next Generation,TNG,CV,Incident,,TNG-022.jpeg,,,,
TNG-023,Equipment Replicator,The Next Generation,TNG,CV,Incident,,TNG-023.jpeg,,,,
TNG-024,Ferengi Military Operations,The Next Generation,TNG,RV,Incident,,TNG-024.jpeg,,,,
TNG-025,Finest Crew in the Fleet,The Next Generation,TNG,CV,Incident,,TNG-025.jpeg,,,,
TNG-026,Get It Done,The Next Generation,TNG,CV,Incident,,TNG-026.jpeg,,,,
TNG-027,Legitimate Leader of the Empire,The Next Generation,TNG,UV,Incident,,TNG-027.jpeg,,,,
TNG-028,Mercenary Raiders,The Next Generation,TNG,CV,Incident,,TNG-028.jpeg,,,,
TNG-029,Officer Exchange Program,The Next Generation,TNG,UV,Incident,,TNG-029.jpeg,,,,
TNG-030,Scientific Diplomacy,The Next Generation,TNG,CV,Incident,,TNG-030.jpeg,,,,
TNG-031,Strategic Base,The Next Generation,TNG,UV,Incident,,TNG-031.jpeg,,,,
TNG-032,"""Tag!""",The Next Generation,TNG,CV,Interrupt,,TNG-032.jpeg,,,,
TNG-033,A Matter of Honor,The Next Generation,TNG,UV,Interrupt,,TNG-033.jpeg,,,,
TNG-034,Business Gambit,The Next Generation,TNG,CV,Interrupt,,TNG-034.jpeg,,,,
TNG-035,Acquire Surplus Ships,The Next Generation,TNG,CV,Mission,,TNG-035.jpeg,,,,
TNG-036,Amnesty Talks,The Next Generation,TNG,UV,Mission,,TNG-036.jpeg,,,,
TNG-037,Avert Solar Implosion,The Next Generation,TNG,CV,Mission,,TNG-037.jpeg,,,,
TNG-038,Encounter at Farpoint,The Next Generation,TNG,CV,Mission,,TNG-038.jpeg,,,,
TNG-039,Host Metaphasic Shielding Test,The Next Generation,TNG,RV,Mission,,TNG-039.jpeg,,,,
TNG-040,Intercept Sleeper Ship,The Next Generation,TNG,CV,Mission,,TNG-040.jpeg,,,,
TNG-041,Investigate Destruction,The Next Generation,TNG,UV,Mission,,TNG-041.jpeg,,,,
TNG-042,Raid Ancient Burial Site,The Next Generation,TNG,CV,Mission,,TNG-042.jpeg,,,,
TNG-043,Revenge Plot,The Next Generation,TNG,CV,Mission,,TNG-043.jpeg,,,,
TNG-044,Salvage Borg Ship,The Next Generation,TNG,UV,Mission,,TNG-044.jpeg,,,,
TNG-045,Seize Freighter,The Next Generation,TNG,CV,Mission,,TNG-045.jpeg,,,,
TNG-046,Steal Technology,The Next Generation,TNG,CV,Mission,,TNG-046.jpeg,,,,
TNG-047,The Last Outpost,The Next Generation,TNG,UV,Mission,,TNG-047.jpeg,,,,
TNG-048,Treat Plague Ship,The Next Generation,TNG,CV,Mission,,TNG-048.jpeg,,,,
TNG-049,Visit Tranquil Colony,The Next Generation,TNG,CV,Mission,,TNG-049.jpeg,,,,
TNG-050,Expand the Empire,The Next Generation,TNG,UV,Objective,,TNG-050.jpeg,,,,
TNG-051,Ferengi Commerce Operation,The Next Generation,TNG,CV,Objective,,TNG-051.jpeg,,,,
TNG-052,Seek Out New Life,The Next Generation,TNG,CV,Objective,,TNG-052.jpeg,,,,
TNG-053,❖ Barron,The Next Generation,TNG,CV,Personnel,Federation,TNG-053.jpeg,,,,
TNG-054,Beverly,The Next Generation,TNG,RV,Personnel,Federation,TNG-054.jpeg,,,,
TNG-055,❖ Daniel Kwan,The Next Generation,TNG,CV,Personnel,Federation,TNG-055.jpeg,,,,
TNG-056,Data,The Next Generation,TNG,RV,Personnel,Federation,TNG-056.jpeg,,,,
TNG-057,❖ Davies,The Next Generation,TNG,CV,Personnel,Federation,TNG-057.jpeg,,,,
TNG-058,Deanna Troi,The Next Generation,TNG,RV,Personnel,Federation,TNG-058.jpeg,,,,
TNG-059,Dr. Christopher,The Next Generation,TNG,UV,Personnel,Federation,TNG-059.jpeg,,,,
TNG-060,Geordi La Forge,The Next Generation,TNG,UV,Personnel,Federation,TNG-060.jpeg,,,,
TNG-061,Kosinski,The Next Generation,TNG,UV,Personnel,Federation,TNG-061.jpeg,,,,
TNG-062,❖ Lian T'su,The Next Generation,TNG,CV,Personnel,Federation,TNG-062.jpeg,,,,
TNG-063,❖ Lopez,The Next Generation,TNG,CV,Personnel,Federation,TNG-063.jpeg,,,,
TNG-064,❖ Martin,The Next Generation,TNG,CV,Personnel,Federation,TNG-064.jpeg,,,,
TNG-065,❖ Seth Mendoza,The Next Generation,TNG,CV,Personnel,Federation,TNG-065.jpeg,,,,
TNG-066,❖ Baht,The Next Generation,TNG,CV,Personnel,Ferengi,TNG-066.jpeg,,,,
TNG-067,Captain Picard,The Next Generation,TNG,UV,Personnel,Ferengi,TNG-067.jpeg,,,,
TNG-068,DaiMon Bok,The Next Generation,TNG,URV,Personnel,Ferengi,TNG-068.jpeg,,,,
TNG-069,Dr. Arridor,The Next Generation,TNG,UV,Personnel,Ferengi,TNG-069.jpeg,,,,
TNG-070,Gozar,The Next Generation,TNG,UV,Personnel,Ferengi,TNG-070.jpeg,,,,
TNG-071,❖ Kayron,The Next Generation,TNG,CV,Personnel,Ferengi,TNG-071.jpeg,,,,
TNG-072,Kol,The Next Generation,TNG,UV,Personnel,Ferengi,TNG-072.jpeg,,,,
TNG-073,❖ Levin,The Next Generation,TNG,CV,Personnel,Ferengi,TNG-073.jpeg,,,,
TNG-074,❖ Mordoc,The Next Generation,TNG,CV,Personnel,Ferengi,TNG-074.jpeg,,,,
TNG-075,❖ Obol,The Next Generation,TNG,CV,Personnel,Ferengi,TNG-075.jpeg,,,,
TNG-076,Quark,The Next Generation,TNG,RV,Personnel,Ferengi,TNG-076.jpeg,,,,
TNG-077,❖ Rata,The Next Generation,TNG,CV,Personnel,Ferengi,TNG-077.jpeg,,,,
TNG-078,❖ B'Somgh,The Next Generation,TNG,CV,Personnel,Klingon,TNG-078.jpeg,,,,
TNG-079,Captain Worf,The Next Generation,TNG,RV,Personnel,Klingon,TNG-079.jpeg,,,,
TNG-080,Commander K'Ehleyr,The Next Generation,TNG,RV,Personnel,Klingon,TNG-080.jpeg,,,,
TNG-081,Jean-Luc Picard,The Next Generation,TNG,RV,Personnel,Klingon,TNG-081.jpeg,,,,
TNG-082,Kahless,The Next Generation,TNG,RV,Personnel,Klingon,TNG-082.jpeg,,,,
TNG-083,Kitrik,The Next Generation,TNG,CV,Personnel,Klingon,TNG-083.jpeg,,,,
TNG-084,Konmel,The Next Generation,TNG,UV,Personnel,Klingon,TNG-084.jpeg,,,,
TNG-085,Koroth,The Next Generation,TNG,UV,Personnel,Klingon,TNG-085.jpeg,,,,
TNG-086,Korris,The Next Generation,TNG,UV,Personnel,Klingon,TNG-086.jpeg,,,,
TNG-087,❖ Losta,The Next Generation,TNG,CV,Personnel,Klingon,TNG-087.jpeg,,,,
TNG-088,❖ Q'elyn,The Next Generation,TNG,CV,Personnel,Klingon,TNG-088.jpeg,,,,
TNG-089,William T. Riker,The Next Generation,TNG,RV,Personnel,Klingon,TNG-089.jpeg,,,,
TNG-090,❖ Zegov,The Next Generation,TNG,CV,Personnel,Klingon,TNG-090.jpeg,,,,
TNG-091,Livingston,The Next Generation,TNG,UV,Personnel,Neutral,TNG-091.jpeg,,,,
TNG-092,❖ Dr. Syrus,The Next Generation,TNG,CV,Personnel,Non-Aligned,TNG-092.jpeg,,,,
TNG-093,Koral,The Next Generation,TNG,RV,Personnel,Non-Aligned/Klingon,TNG-093.jpeg,,,,
TNG-094,Koral,The Next Generation,TNG,R+V,Personnel,Klingon/Non-Aligned,TNG-094.jpeg,,,,
TNG-095,Vash,The Next Generation,TNG,RV,Personnel,Non-Aligned,TNG-095.jpeg,,,,
TNG-096,Will Riker,The Next Generation,TNG,RV,Personnel,Non-Aligned/Federation,TNG-096.jpeg,,,,
TNG-097,Will Riker,The Next Generation,TNG,R+V,Personnel,Federation/Non-Aligned,TNG-097.jpeg,,,,
TNG-098,❖ Ferengi Scout Vessel,The Next Generation,TNG,CV,Ship,Ferengi,TNG-098.jpeg,,,,
TNG-099,Kurdon,The Next Generation,TNG,UV,Ship,Ferengi,TNG-099.jpeg,,,,
TNG-100,Batris,The Next Generation,TNG,RV,Ship,Klingon/Non-Aligned,TNG-100.jpeg,,,,
TNG-101,Batris,The Next Generation,TNG,R+V,Ship,Non-Aligned/Klingon,TNG-101.jpeg,,,,
TNG-102,I.K.S. Pagh,The Next Generation,TNG,UV,Ship,Klingon,TNG-102.jpeg,,,,
HF3-001,Balancing Act,Homefront 3,HF3,CV,Dilemma,,HF3-001.jpeg,,,,
HF3-002,Ready Room Door,Homefront 3,HF3,CV,Doorway,,HF3-002.jpeg,,,,
HF3-003,The Nexus,Homefront 3,HF3,CV,Doorway,,HF3-003.jpeg,,,,
HF3-004,El-Aurian Phaser,Homefront 3,HF3,CV,Equipment,,HF3-004.jpeg,,,,
HF3-005,Mr. Tricorder,Homefront 3,HF3,UV,Equipment,,HF3-005.jpeg,,,,
HF3-006,Trilithium Weapon Control PADD,Homefront 3,HF3,CV,Equipment,,HF3-006.jpeg,,,,
HF3-007,Fajo's Gallery,Homefront 3,HF3,UV,Event,,HF3-007.jpeg,,,,
HF3-008,Regenerate,Homefront 3,HF3,CV,Event,,HF3-008.jpeg,,,,
HF3-009,Seat of Starfleet,Homefront 3,HF3,CV,Facility,Starfleet,HF3-009.jpeg,,,,
HF3-010,A Change of Plans,Homefront 3,HF3,UV,Interrupt,,HF3-010.jpeg,,,,
HF3-011,Qapla'!,Homefront 3,HF3,CV,Interrupt,,HF3-011.jpeg,,,,
HF3-012,Find Hidden Base,Homefront 3,HF3,CV,Mission,,HF3-012.jpeg,,,,
HF3-013,Engage Cloak,Homefront 3,HF3,UV,Objective,,HF3-013.jpeg,,,,
HF3-014,HQ: Defensive Measures,Homefront 3,HF3,CV,Objective,,HF3-014.jpeg,,,,
HF3-015,Reaching Out,Homefront 3,HF3,CV,Objective,,HF3-015.jpeg,,,,
HF3-016,Riker Wil,Homefront 3,HF3,RV,Personnel,Bajoran,HF3-016.jpeg,,,,
HF3-017,✶ Borg Queen,Homefront 3,HF3,RV,Personnel,Borg,HF3-017.jpeg,,,,
HF3-018,Locutus of Borg,Homefront 3,HF3,RV,Personnel,Borg,HF3-018.jpeg,,,,
HF3-019,Gul Madred,Homefront 3,HF3,RV,Personnel,Cardassian,HF3-019.jpeg,,,,
HF3-020,❖ T'Lara,Homefront 3,HF3,CV,Personnel,Federation,HF3-020.jpeg,,,,
HF3-021,Wesley Crusher,Homefront 3,HF3,RV,Personnel,Federation,HF3-021.jpeg,,,,
HF3-022,Tog,Homefront 3,HF3,CV,Personnel,Ferengi,HF3-022.jpeg,,,,
HF3-023,Culluh,Homefront 3,HF3,UV,Personnel,Kazon,HF3-023.jpeg,,,,
HF3-024,Ja'rod,Homefront 3,HF3,CV,Personnel,Klingon,HF3-024.jpeg,,,,
HF3-025,Dr. Tolian Soran,Homefront 3,HF3,URV,Personnel,Non-Aligned,HF3-025.jpeg,,,,
HF3-026,Jaglom Shrek,Homefront 3,HF3,UV,Personnel,Non-Aligned,HF3-026.jpeg,,,,
HF3-027,Kathleen Tonell,Homefront 3,HF3,UV,Personnel,Non-Aligned,HF3-027.jpeg,,,,
HF3-028,Persis,Homefront 3,HF3,UV,Personnel,Non-Aligned,HF3-028.jpeg,,,,
HF3-029,❖ Sabrun,Homefront 3,HF3,CV,Personnel,Romulan,HF3-029.jpeg,,,,
HF3-030,The Viceroy,Homefront 3,HF3,RV,Personnel,Romulan,HF3-030.jpeg,,,,
HF3-031,Tomalak,Homefront 3,HF3,UV,Personnel,Romulan,HF3-031.jpeg,,,,
HF3-032,Jonathan Archer,Homefront 3,HF3,UV,Personnel,Starfleet,HF3-032.jpeg,,,,
HF3-033,Bralek,Homefront 3,HF3,UV,Ship,Cardassian,HF3-033.jpeg,,,,
HF3-034,❖ Zalkonian Vessel,Homefront 3,HF3,CV,Ship,Non-Aligned,HF3-034.jpeg,,,,
HF3-035,Trolarak,Homefront 3,HF3,RV,Ship,Romulan,HF3-035.jpeg,,,,
HF3-036,22nd-Century San Francisco,Homefront 3,HF3,CV,Time Location,,HF3-036.jpeg,,,,
ENG-001,Trilithium Weapon,Engage,ENG,RV,Artifact,,ENG-001.jpeg,,,,
ENG-002,Antedean Assassins,Engage,ENG,CV,Dilemma,,ENG-002.jpeg,,,,
ENG-003,Captain's Holiday,Engage,ENG,CV,Dilemma,,ENG-003.jpeg,,,,
ENG-004,Devastating Communique,Engage,ENG,CV,Dilemma,,ENG-004.jpeg,,,,
ENG-005,Do You Smell Something Burning?,Engage,ENG,CV,Dilemma,,ENG-005.jpeg,,,,
ENG-006,Invidium Leak,Engage,ENG,UV,Dilemma,,ENG-006.jpeg,,,,
ENG-007,Ornaran Threat,Engage,ENG,CV,Dilemma,,ENG-007.jpeg,,,,
ENG-008,Reluctant Informant,Engage,ENG,CV,Dilemma,,ENG-008.jpeg,,,,
ENG-009,Shall We Begin Again?,Engage,ENG,CV,Dilemma,,ENG-009.jpeg,,,,
ENG-010,Trilithium Raid,Engage,ENG,UV,Dilemma,,ENG-010.jpeg,,,,
ENG-011,Undercover Agent,Engage,ENG,CV,Dilemma,,ENG-011.jpeg,,,,
ENG-012,Venus Drug,Engage,ENG,CV,Event,,ENG-012.jpeg,,,,
ENG-013,Always a Chess Game,Engage,ENG,RV,Incident,,ENG-013.jpeg,,,,
ENG-014,Federation Flagship: Recovered,Engage,ENG,UV,Incident,,ENG-014.jpeg,,,,
ENG-015,Illegitimate Leader of the Empire,Engage,ENG,CV,Incident,,ENG-015.jpeg,,,,
ENG-016,The Romulan Underground,Engage,ENG,CV,Incident,,ENG-016.jpeg,,,,
ENG-017,They Will Be Coming,Engage,ENG,CV,Incident,,ENG-017.jpeg,,,,
ENG-018,A Family of Traitors,Engage,ENG,RV,Interrupt,,ENG-018.jpeg,,,,
ENG-019,Explain Your Presence,Engage,ENG,UV,Interrupt,,ENG-019.jpeg,,,,
ENG-020,Abduction Plot,Engage,ENG,UV,Mission,,ENG-020.jpeg,,,,
ENG-021,❖ Advanced Combat Training,Engage,ENG,CV,Mission,,ENG-021.jpeg,,,,
ENG-022,Assist Damaged Vessel,Engage,ENG,UV,Mission,,ENG-022.jpeg,,,,
ENG-023,Assist Survivors,Engage,ENG,CV,Mission,,ENG-023.jpeg,,,,
ENG-024,Attend Mysterious Rendezvous,Engage,ENG,RV,Mission,,ENG-024.jpeg,,,,
ENG-025,Conceal Unlikely Society,Engage,ENG,CV,Mission,,ENG-025.jpeg,,,,
ENG-026,Investigate Dead Planet,Engage,ENG,CV,Mission,,ENG-026.jpeg,,,,
ENG-027,Legal Appeal,Engage,ENG,CV,Mission,,ENG-027.jpeg,,,,
ENG-028,Prevent Military Escalation,Engage,ENG,UV,Mission,,ENG-028.jpeg,,,,
ENG-029,Recover Prisoner,Engage,ENG,CV,Mission,,ENG-029.jpeg,,,,
ENG-030,Resupply Marauder II,Engage,ENG,CV,Mission,Ferengi,ENG-030.jpeg,,,,
ENG-031,Ensnared,Engage,ENG,CV,Objective,,ENG-031.jpeg,,,,
ENG-032,We Are Back,Engage,ENG,UV,Objective,,ENG-032.jpeg,,,,
ENG-033,❖ Corak,Engage,ENG,CV,Personnel,Cardassian,ENG-033.jpeg,,,,
ENG-034,Gollek,Engage,ENG,UV,Personnel,Cardassian,ENG-034.jpeg,,,,
ENG-035,Joret Dal,Engage,ENG,RV,Personnel,Cardassian/Federation,ENG-035.jpeg,,,,
ENG-036,Joret Dal,Engage,ENG,R+V,Personnel,Federation/Cardassian,ENG-036.jpeg,,,,
ENG-037,Harcourt Fenton Mudd,Engage,ENG,UV,Personnel,Non-Aligned,ENG-037.jpeg,,,,
ENG-038,Rybak,Engage,ENG,UV,Personnel,Non-Aligned,ENG-038.jpeg,,,,
ENG-039,Agyer,Engage,ENG,UV,Personnel,Romulan,ENG-039.jpeg,,,,
ENG-040,Ambassador Spock,Engage,ENG,RV,Personnel,Romulan,ENG-040.jpeg,,,,
ENG-041,❖ D'Lors,Engage,ENG,CV,Personnel,Romulan,ENG-041.jpeg,,,,
ENG-042,Jean-Luc Picard,Engage,ENG,URV,Personnel,Romulan,ENG-042.jpeg,,,,
ENG-043,Kell,Engage,ENG,RV,Personnel,Romulan,ENG-043.jpeg,,,,
ENG-044,❖ Kharic,Engage,ENG,CV,Personnel,Romulan,ENG-044.jpeg,,,,
ENG-045,❖ Khev,Engage,ENG,CV,Personnel,Romulan,ENG-045.jpeg,,,,
ENG-046,❖ Mareth,Engage,ENG,CV,Personnel,Romulan,ENG-046.jpeg,,,,
ENG-047,Parem,Engage,ENG,UV,Personnel,Romulan,ENG-047.jpeg,,,,
ENG-048,Proconsul Neral,Engage,ENG,UV,Personnel,Romulan,ENG-048.jpeg,,,,
ENG-049,❖ T'Jev,Engage,ENG,CV,Personnel,Romulan,ENG-049.jpeg,,,,
ENG-050,❖ Tacil,Engage,ENG,CV,Personnel,Romulan,ENG-050.jpeg,,,,
ENG-051,Toraan,Engage,ENG,UV,Personnel,Romulan,ENG-051.jpeg,,,,
